AT90,DTCO,RHOZ,RO,LATITUD,TOC_COE,COE_IC_INF,COE_IC_SUP,TOC_CUERVO,CUERVO_IC_SUP,CUERVO_IC_INF,DEPTH
25.29298,103.6883,2.3386,1.29,-38.2374,7.22961,5.43553,9.22638,6.6791,9.00001,4.35819,2963.56
16.30347,89.304,2.407,1.15,-38.22,4.4799,2.88518,6.25477,4.49039,6.80992,2.17085,2963.75
8.64371,83.7432,2.5343,1.16,-37.5798,1.40111,0.24624,2.68644,1.68776,4.00857,0.0,2963.89
22.35682,64.2273,2.5589,1.74,-38.5695,1.79015,0.53467,3.18747,0.62329,2.94549,0.0,2964.16
12.45948,88.0934,2.3992,1.15,-38.22,4.55908,2.95789,6.34118,4.49947,6.819,2.17994,2964.75
278.16341,83.194,2.451,1.06,-38.2938,3.35315,1.90281,4.96735,4.24884,6.56835,1.92934,2964.81
14.80812,108.9895,2.2719,1.29,-38.2374,7.09846,5.32396,9.07342,8.1722,10.49525,5.84915,2965.08
64.74407,104.5483,2.2656,1.29,-38.2374,7.94907,6.06196,10.04938,8.55741,10.88117,6.23365,2966.18
45.13256,80.1024,2.4861,1.15,-38.22,3.01682,1.60085,4.59275,2.88663,5.20647,0.56678,2966.55
5.88396,88.8459,2.5243,1.16,-37.5798,1.90758,0.62335,3.3369,1.9875,4.30801,0.0,2966.85
264.57573,73.0724,2.511,1.06,-38.2938,2.15757,0.82185,3.64418,2.65545,4.97544,0.33547,2966.91
30.74185,81.9415,2.4609,1.15,-38.22,3.63417,2.15861,5.27644,3.31616,5.63581,0.99651,2966.97
8.63635,94.7513,2.3928,1.74,-38.5695,5.38249,3.73934,7.21128,4.82931,7.14892,2.5097,2967.4
14.82518,107.5591,2.3043,1.29,-38.2374,7.41272,5.59257,9.4385,7.41074,9.73258,5.0889,2967.88
6.64967,101.7514,2.2907,1.49,-37.7832,7.01654,5.25416,8.97802,7.16983,9.49134,4.84833,2968.81
28.1352,81.0927,2.4452,1.15,-38.22,2.6827,1.28572,4.23749,3.53993,5.85951,1.22035,2968.82
17.15537,100.3579,2.3333,1.74,-38.5695,7.42153,5.60017,9.44866,6.50663,8.82736,4.18591,2969.1
11.65145,84.8601,2.4574,1.15,-38.22,2.45524,1.07533,3.99104,3.2177,5.53739,0.89802,2969.82
52.76306,99.899,2.3023,1.29,-38.2374,7.55625,5.7169,9.6034,7.48223,9.80418,5.16029,2969.96
52.36245,71.4766,2.5836,1.06,-38.2938,1.61776,0.40779,2.96441,0.81894,3.14084,0.0,2970.05
8.8044,84.7658,2.4493,1.15,-38.22,2.78667,1.38354,4.34833,3.27629,5.59596,0.95663,2970.4
10.42461,82.2795,2.5819,1.16,-37.5798,1.26865,0.14378,2.52059,0.86133,3.18317,0.0,2970.8
17.91431,96.516,2.3679,1.74,-38.5695,5.90072,4.21886,7.7726,5.63437,7.95436,3.31438,2971.27
9.05274,85.035,2.4049,1.29,-38.2374,3.98025,2.45664,5.676,4.14214,6.46165,1.82264,2972.19
12.83128,100.4171,2.3923,1.29,-38.2374,4.85422,3.24482,6.64545,5.23485,7.55461,2.91508,2972.79
10.59303,82.78,2.4713,1.15,-38.22,2.60685,1.21568,4.15517,2.83173,5.15161,0.51186,2973.12
9.95062,93.2486,2.4017,1.74,-38.5695,5.58766,3.92682,7.43613,4.62802,6.94758,2.30846,2973.26
11.95639,96.2509,2.4032,1.29,-38.2374,4.79872,3.19099,6.58807,4.80044,7.12004,2.48084,2973.67
11.99306,98.4116,2.4623,1.29,-38.2374,3.24249,1.80304,4.84455,3.78651,6.10604,1.46698,2974.06
19.27392,65.1714,2.6194,1.06,-38.2938,0.6534,0.0,1.79197,0.0,1.93525,0.0,2974.53
12.40852,99.6594,2.3605,1.74,-38.5695,6.67068,4.95369,8.58165,5.8187,8.13882,3.49858,2974.54
11.43326,96.8283,2.3832,1.74,-38.5695,6.02915,4.34203,7.90688,5.20528,7.52503,2.88553,2975.23
14.23508,92.6406,2.4526,1.06,-38.2938,2.72436,1.32473,4.28212,3.74299,6.06253,1.42345,2975.3
7.96196,85.5669,2.5101,1.15,-38.22,2.1753,0.83627,3.6656,2.17568,4.49602,0.0,2975.33
6.12506,84.3126,2.549,1.16,-37.5798,1.43046,0.26853,2.72366,1.35252,3.67372,0.0,2975.675
24.0132,81.2002,2.4431,1.15,-38.22,3.16971,1.73783,4.76336,3.53493,5.85451,1.21535,2976.12
8.79731,95.4073,2.4344,1.74,-38.5695,4.05015,2.51286,5.7611,4.06671,6.38622,1.74721,2976.19
16.74789,93.5758,2.4404,1.74,-38.5695,4.0314,2.49746,5.73863,4.06701,6.38651,1.7475,2976.61
96.20774,86.5333,2.4641,1.06,-38.2938,3.25016,1.80986,4.85317,3.83421,6.15373,1.51469,2977.47
32.63999,87.0168,2.4024,1.15,-38.22,4.9471,3.33459,6.74178,4.68675,7.00632,2.36718,2977.49
21.58092,96.1566,2.3593,1.74,-38.5695,7.16215,5.37807,9.14778,5.84775,8.1679,3.52761,2977.58
8.43956,88.6265,2.4626,1.15,-38.22,3.27767,1.83467,4.88369,3.20141,5.5211,0.88171,2977.82
5.99929,90.3549,2.5058,1.16,-37.5798,2.27252,0.91781,3.78026,2.39357,4.71374,0.07341,2977.98
8.94767,95.2333,2.4015,1.74,-38.5695,5.88299,4.20196,7.75393,4.69395,7.01352,2.37438,2978.58
26.08315,93.9164,2.3505,1.15,-38.22,6.67429,4.95694,8.58565,5.9772,8.29744,3.65696,2978.61
30.33891,95.4236,2.3198,1.15,-38.22,8.21095,6.29482,10.34356,6.7274,9.04836,4.40643,2979.21
11.34802,98.3285,2.3392,1.74,-38.5695,7.46016,5.63355,9.49314,6.15893,8.47932,3.83853,2979.46
10.11347,80.997,2.5606,1.16,-37.5798,1.41356,0.25573,2.70219,1.15113,3.47258,0.0,2979.475
18.72147,96.6722,2.3867,1.15,-38.22,4.83259,3.224,6.62291,5.28307,7.60286,2.96328,2979.71
13.84937,99.999,2.3348,1.74,-38.5695,7.39313,5.57568,9.4159,6.39163,8.71224,4.07102,2979.99
58.94813,82.0948,2.4813,1.06,-38.2938,3.16844,1.73674,4.76189,3.15292,5.47263,0.8332,2980.72
53.22553,98.5291,2.2895,1.15,-38.22,8.32596,6.39754,10.47224,7.69118,10.01344,5.36893,2980.82
15.43583,93.7098,2.3771,1.74,-38.5695,5.94424,4.26045,7.81825,5.27005,7.58983,2.95026,2981.13
14.28861,91.2503,2.5089,1.16,-37.5798,2.74688,1.34567,4.30639,2.65268,4.97267,0.3327,2981.36
116.41796,68.7889,2.5721,1.06,-38.2938,1.77056,0.52027,3.1621,1.13359,3.45506,0.0,2982.03
11.69796,95.0666,2.3808,1.74,-38.5695,6.00008,4.31405,7.87659,5.17525,7.49498,2.85551,2982.1
62.73213,94.1571,2.307,1.15,-38.22,8.04572,6.1477,10.15818,7.16163,9.48313,4.84014,2982.46
16.58059,99.718,2.3327,1.74,-38.5695,7.44847,5.62343,9.47969,6.47761,8.7983,4.15691,2982.61
14.73126,96.4459,2.3803,1.74,-38.5695,6.51314,4.80779,8.41114,5.32343,7.64324,3.00362,2983.58
68.0033,83.9501,2.4723,1.06,-38.2938,2.99585,1.58154,4.56995,3.45097,5.77058,1.13137,2983.7
13.80416,98.4238,2.3967,1.74,-38.5695,6.47842,4.77475,8.37456,5.07607,7.39577,2.75638,2984.05
8.63217,96.8738,2.4096,1.16,-37.5798,4.81071,3.20257,6.60052,4.60469,6.92424,2.28514,2984.385
20.80511,93.9566,2.3504,1.15,-38.22,6.68683,4.96824,8.59958,5.91046,8.23065,3.59027,2984.44
24.13682,56.5467,2.6943,1.01,-38.3737,0.0,0.0,0.57574,0.0,0.4065,0.0,2984.9064
16.18788,94.0556,2.3618,1.15,-38.22,6.22351,4.52961,8.10878,5.60674,7.92672,3.28677,2985.49
12.09317,82.057,2.5329,1.74,-38.5695,2.44615,1.06674,3.98139,1.73625,4.05701,0.0,2985.5
70.74406,83.7087,2.4661,1.06,-38.2938,3.10638,1.68081,4.69299,3.56563,5.88521,1.24606,2986.09
14.8532,96.2058,2.3864,1.74,-38.5695,6.47842,4.77475,8.37456,5.19421,7.51395,2.87446,2986.18
29.93229,95.0448,2.3455,1.15,-38.22,7.70487,5.84671,9.77295,6.17598,8.49639,3.85557,2986.27
7.57094,93.9378,2.4116,1.74,-38.5695,5.82995,4.15165,7.69785,4.3842,6.70371,2.06468,2987.19
13.2602,94.7529,2.4108,1.74,-38.5695,6.03981,4.35229,7.91797,4.61398,6.93354,2.29443,2987.53
9.15946,86.8706,2.5095,1.16,-37.5798,2.48173,1.09909,4.02056,2.29274,4.61298,0.0,2987.565
40.08759,80.0929,2.5304,1.06,-38.2938,2.28365,0.92735,3.79317,2.0604,4.38085,0.0,2988.33
11.46278,77.6547,2.5927,1.06,-38.2938,0.61533,0.0,1.74901,0.48832,2.81073,0.0,2988.535
4.22484,97.5822,2.4162,1.74,-38.5695,6.38952,4.68946,8.28164,4.28831,6.60782,1.9688,2990.47
6.24453,95.9488,2.3761,1.74,-38.5695,6.36208,4.66302,8.25309,5.11437,7.43408,2.79465,2991.28
12.08621,94.4421,2.437,1.16,-37.5798,3.49426,2.03168,5.12207,4.07061,6.39012,1.75111,2992.015
15.51994,100.2591,2.3394,1.74,-38.5695,7.57137,5.73006,9.6207,6.3454,8.66597,4.02484,2992.03
36.6978,87.5223,2.455,1.06,-38.2938,2.6452,1.25086,4.19707,3.74879,6.06833,1.42926,2993.36
485.75804,71.389,2.5626,1.06,-38.2938,1.87971,0.60222,3.30152,1.86651,4.18713,0.0,2995.01
13.35611,93.1105,2.4751,1.16,-37.5798,3.1459,1.71625,4.73708,3.33049,5.65014,1.01085,2995.085
10.53077,96.8376,2.4293,1.27,-38.2673,3.44541,1.98706,5.06851,4.28819,6.6077,1.96868,2995.29
194.53601,64.9349,2.5951,1.06,-38.2938,1.10231,0.01364,2.31396,0.72322,3.04526,0.0,2995.44
9.82698,91.5766,2.4313,1.74,-38.5695,3.81661,2.31973,5.48259,3.97611,6.29562,1.6566,2996.97
21.85043,76.3716,2.6256,1.27,-38.2673,0.93029,0.0,2.10695,0.08716,2.41024,0.0,2997.07
18.07674,89.8781,2.6119,1.16,-37.5798,1.67686,0.45133,3.04085,0.89994,3.22172,0.0,2997.325
7.18257,95.9669,2.4272,1.74,-38.5695,4.57236,2.97051,6.35517,4.16664,6.48614,1.84713,2997.5
38.19531,84.4201,2.4775,1.06,-38.2938,2.37324,1.00284,3.89846,3.19807,5.51777,0.87838,2997.86
8.82389,94.2503,2.4609,1.27,-38.2673,2.88064,1.47358,4.44666,3.51669,5.83628,1.19711,2998.41
11.60647,101.8817,2.3777,1.27,-38.2673,4.13362,2.5811,5.86154,5.56125,7.8812,3.24131,2999.31
7.68706,92.7386,2.504,1.16,-37.5798,1.93443,0.64368,3.37101,2.61763,4.93764,0.29763,2999.57
5.85626,80.5328,2.5808,1.74,-38.5695,1.56953,0.37226,2.90206,0.61566,2.93786,0.0,3000.07
27.73831,94.9786,2.4229,1.27,-38.2673,3.75351,2.26448,5.41077,4.62359,6.94314,2.30403,3000.19
6.41845,93.1075,2.5115,1.16,-37.5798,1.6629,0.4409,3.02294,2.44537,4.7655,0.12525,3000.835
9.6683,77.3295,2.6107,1.27,-38.2673,1.10775,0.018,2.32062,0.12164,2.44466,0.0,3001.09
23.70882,88.5906,2.4541,1.06,-38.2938,2.79578,1.39221,4.35791,3.6802,5.99974,1.36065,3002.1
4.77276,100.2002,2.4233,1.27,-38.2673,2.77228,1.36978,4.33321,4.31629,6.6358,1.99678,3003.09
11.33183,78.4008,2.5779,1.16,-37.5798,1.03755,0.0,2.2345,0.76855,3.09053,0.0,3003.21
7.59854,91.5255,2.4168,1.27,-38.2673,3.74855,2.26012,5.40515,4.16962,6.48912,1.85012,3003.9
12.86589,92.6882,2.4574,1.16,-37.5798,2.94716,1.53649,4.5172,3.62446,5.94402,1.3049,3004.345
28.89881,95.5549,2.4355,1.06,-38.2938,4.16329,2.60563,5.89693,4.42492,6.74444,2.1054,3004.4
8.53022,96.0882,2.4051,1.27,-38.2673,4.09606,2.55031,5.81643,4.65024,6.9698,2.33067,3004.66
6.63957,99.6062,2.4369,1.27,-38.2673,2.72476,1.32512,4.28253,4.13307,6.45257,1.81357,3006.61
13.34166,101.3788,2.3964,1.16,-37.5798,4.42274,2.83191,6.1933,5.21311,7.53286,2.89335,3007.625
5.78735,78.7315,2.6094,2.19,-38.0233,1.10662,0.0171,2.31924,0.04984,2.37298,0.0,3008.0712
26.46245,84.9179,2.4886,1.06,-38.2938,2.42229,1.04579,3.9543,2.90558,5.22541,0.58574,3008.52
3.5101,91.8868,2.464,1.27,-38.2673,1.67762,0.45191,3.0418,3.05774,5.3775,0.73798,3009.07
21.49117,75.6897,2.5196,1.16,-37.5798,1.2936,0.16337,2.55151,1.84383,4.16448,0.0,3009.325
3.54356,92.0299,2.4633,1.27,-38.2673,1.67762,0.45191,3.0418,3.08049,5.40024,0.76075,3009.49
4.90772,102.084,2.3992,1.27,-38.2673,4.04589,2.50926,5.75613,4.87969,7.19932,2.56007,3010.71
20.58401,98.3877,2.4236,1.16,-37.5798,3.41947,1.96338,5.04006,4.6806,7.00016,2.36103,3010.725
39.44028,78.9047,2.5542,1.06,-38.2938,1.92137,0.63373,3.35447,1.58585,3.90677,0.0,3011.23
9.43757,87.3993,2.5142,1.27,-38.2673,2.2513,0.89993,3.75534,2.24404,4.56432,0.0,3011.26
17.9676,87.5857,2.4523,1.16,-37.5798,3.05502,1.63462,4.63588,3.57876,5.89833,1.25919,3011.94
7.99024,97.7371,2.4163,1.27,-38.2673,3.63142,2.15613,5.27338,4.49308,6.81261,2.17355,3012.0
13.3303,88.9757,2.464,1.27,-38.2673,3.51474,2.05033,5.14458,3.33526,5.65491,1.01562,3013.16
68.87316,89.0374,2.4279,1.06,-38.2938,3.5398,2.07307,5.17223,4.52759,6.84713,2.20806,3013.32
37.83903,90.0424,2.4197,1.16,-37.5798,3.81528,2.31855,5.48109,4.54488,6.86442,2.22534,3014.665
29.1407,94.63,2.4534,1.16,-37.5798,3.97073,2.44909,5.66428,4.04761,6.36712,1.72811,3015.065
30.48737,95.9298,2.3996,1.16,-37.5798,5.30591,3.6696,7.12706,5.14764,7.46737,2.82792,3016.755
43.37305,92.4538,2.3928,1.16,-37.5798,4.48973,2.89416,6.26555,5.22367,7.54343,2.90391,3017.055
41.71863,84.7095,2.4182,1.06,-38.2938,3.85397,2.35179,5.52586,4.34813,6.66765,2.02862,3019.04
46.90293,96.4455,2.3951,1.16,-37.5798,4.87949,3.26948,6.6714,5.39479,7.71464,3.07494,3019.165
35.38262,91.0305,2.3503,1.16,-37.5798,4.94236,3.33001,6.73687,5.93808,8.25829,3.61787,3020.8
51.89076,88.2218,2.4539,1.06,-38.2938,3.10581,1.68026,4.6924,3.91114,6.23066,1.59163,3020.98
48.26808,83.8161,2.4452,1.06,-38.2938,3.05881,1.63791,4.64024,3.83943,6.15895,1.51991,3022.03
197.69696,82.085,2.5051,1.06,-38.2938,2.7741,1.37152,4.33514,3.10199,5.42173,0.78226,3023.13
158.16486,57.3096,2.622,1.06,-38.2938,1.16589,0.06343,2.39288,0.0,2.17321,0.0,3026.25
20.20273,81.7943,2.4581,1.06,-38.2938,2.40446,1.02977,3.93445,3.22967,5.54935,0.90999,3027.84
135.04857,71.9139,2.556,1.06,-38.2938,1.83668,0.56914,3.24742,1.60429,3.92519,0.0,3031.57
46.97102,91.6543,2.3697,1.06,-38.2938,4.35678,2.77242,6.12013,5.66649,7.9865,3.34648,3034.55
28.59763,87.2056,2.4509,1.06,-38.2938,2.80698,1.40295,4.36964,3.73193,6.05146,1.41239,3036.38
34.11851,63.0354,2.6172,1.01,-38.3737,0.71344,0.0,1.85969,0.0,2.04702,0.0,3037.6368
17.26991,68.9567,2.6289,1.01,-38.3737,0.20339,0.0,1.27961,0.0,1.92812,0.0,3038.7036
23.03509,73.3345,2.5062,1.06,-38.2938,1.62358,0.41204,2.97199,1.99015,4.31066,0.0,3038.85
24.66266,89.0097,2.425,1.06,-38.2938,3.24965,1.80941,4.85259,4.2603,6.57981,1.94079,3040.12
22.16869,66.3372,2.5875,1.06,-38.2938,0.93699,0.0,2.11477,0.23814,2.56096,0.0,3040.99
38.9314,92.3548,2.4204,1.06,-38.2938,3.45918,1.99965,5.0836,4.65139,6.97095,2.33183,3042.93
36.50144,93.5722,2.3843,1.06,-38.2938,3.83879,2.3388,5.50825,5.39028,7.71013,3.07044,3044.7
28.50034,87.0772,2.5153,1.06,-38.2938,1.92424,0.63596,3.35806,2.55469,4.87474,0.23464,3045.62
20.81421,85.1729,2.4747,1.06,-38.2938,2.54186,1.15577,4.08453,3.09553,5.41527,0.77579,3047.55
22.49883,86.8764,2.4475,1.06,-38.2938,2.77736,1.37462,4.33858,3.7046,6.02415,1.38506,3049.9
23.03828,88.418,2.4665,1.06,-38.2938,3.01388,1.59827,4.58941,3.4335,5.75311,1.11389,3052.03
24.57423,81.5294,2.5421,1.06,-38.2938,1.62946,0.41631,2.97966,1.77262,4.09334,0.0,3052.77
38.24987,91.0252,2.4026,1.06,-38.2938,3.63826,2.16229,5.28098,4.92487,7.24451,2.60523,3054.6
46.11689,91.6989,2.4302,1.06,-38.2938,3.25588,1.81506,4.85948,4.48627,6.8058,2.16674,3055.89
46.00341,74.7415,2.467,1.06,-38.2938,2.41087,1.0358,3.94129,2.98407,5.30386,0.66428,3058.32
21.20167,89.7352,2.4461,1.06,-38.2938,2.73868,1.33804,4.29757,3.84945,6.16897,1.52993,3060.59
23.75855,77.7416,2.5298,1.06,-38.2938,1.60917,0.40153,2.95325,1.79446,4.11516,0.0,3062.04
179.43617,61.6622,2.6132,1.01,-38.3737,1.0614,0.0,2.26375,0.24193,2.56474,0.0,3063.45
60.04405,87.3798,2.4384,1.06,-38.2938,4.12921,2.57749,5.85624,4.20649,6.52599,1.88698,3064.19
76.61433,89.1502,2.4353,1.06,-38.2938,3.58541,2.11456,5.22244,4.42614,6.74566,2.10662,3065.94
93.95502,66.6018,2.5899,1.01,-38.3737,1.27957,0.15237,2.53412,0.6623,2.98444,0.0,3066.21
98.12507,65.1479,2.6253,1.01,-38.3737,1.00459,0.0,2.19455,0.02297,2.34616,0.0,3067.05
63.2339,78.8975,2.456,1.06,-38.2938,3.30338,1.85764,4.91245,3.48637,5.80597,1.16677,3067.8
138.2229,63.6824,2.6103,1.01,-38.3737,1.1929,0.08473,2.42626,0.30492,2.62762,0.0,3067.93
23.55646,77.953,2.4909,1.06,-38.2938,2.66629,1.2705,4.21976,2.49333,4.81342,0.17324,3069.03
161.96829,77.523,2.5136,1.06,-38.2938,2.43578,1.05761,3.96964,2.6695,4.98947,0.34953,3069.67
201.93891,61.7416,2.6751,1.01,-38.3737,0.11757,0.0,1.18077,0.0,1.61557,0.0,3070.95
32.8988,81.1735,2.4778,1.06,-38.2938,2.55261,1.16616,4.09569,2.99009,5.30988,0.6703,3072.19
204.83775,61.9486,2.6175,1.01,-38.3737,1.06751,0.0,2.27116,0.22667,2.5495,0.0,3072.54
127.51169,74.9523,2.4684,1.06,-38.2938,2.49516,1.11195,4.03464,3.28723,5.60689,0.96757,3072.67
34.64097,78.4928,2.4977,1.06,-38.2938,2.5716,1.18324,4.1168,2.51741,4.83749,0.19734,3073.77
471.91089,54.4745,2.6611,1.01,-38.3737,0.67097,0.0,1.81179,0.0,1.75215,0.0,3075.43
103.76479,61.5828,2.5528,1.06,-38.2938,2.0673,0.74767,3.53601,1.08092,3.40246,0.0,3076.12
36.14848,69.9829,2.626,1.01,-38.3737,0.80023,0.0,1.9578,0.0,2.25478,0.0,3077.27
122.67894,66.0926,2.7099,1.01,-38.3737,0.05288,0.0,1.10611,0.0,1.13199,0.0,3078.62
37.9088,76.7249,2.5332,1.01,-38.3737,1.54123,0.35134,2.86556,1.83234,4.153,0.0,3079.91
33.15355,82.3359,2.4984,1.06,-38.2938,2.36535,0.99595,3.88947,2.6756,4.99556,0.35563,3081.86
36.43091,76.2557,2.5446,1.01,-38.3737,1.50782,0.3265,2.8226,1.59931,3.92022,0.0,3082.66
10.75821,91.2657,2.353,1.06,-38.2938,3.85961,2.35655,5.53247,5.52242,7.84234,3.2025,3083.76
168.21317,66.6386,2.6184,1.01,-38.3737,1.07723,0.0,2.28317,0.37549,2.69807,0.0,3084.54
63.43954,94.507,2.422,1.06,-38.2938,4.65485,3.05046,6.44049,4.87681,7.19643,2.55719,3084.95
59.0337,75.0289,2.5735,1.01,-38.3737,1.78356,0.52987,3.17887,1.19708,3.51846,0.0,3086.12
315.07939,101.2961,2.2811,1.06,-38.2938,8.2269,6.30904,10.36142,8.56019,10.88396,6.23643,3086.83
104.6285,67.5376,2.5855,1.01,-38.3737,1.44014,0.27582,2.736,0.81446,3.13637,0.0,3088.52
71.54676,93.8626,2.3342,1.06,-38.2938,6.54349,4.83643,8.44341,6.62289,8.94374,4.30204,3090.06
177.71742,68.0927,2.5846,1.01,-38.3737,1.30123,0.16926,2.5611,1.02185,3.34346,0.0,3090.21
44.83632,94.5403,2.3143,1.06,-38.2938,7.13444,5.35451,9.11544,6.92187,9.24306,4.60068,3093.07
111.47051,76.2535,2.5086,1.01,-38.3737,1.96547,0.66755,3.41001,2.58054,4.90057,0.26051,3093.7
36.4586,92.8542,2.3749,1.06,-38.2938,4.15673,2.60021,5.88909,5.54138,7.86131,3.22145,3093.8
35.2923,79.1883,2.4572,1.06,-38.2938,2.47401,1.0924,4.01171,3.2957,5.61536,0.97605,3094.58
91.68536,92.1453,2.3556,1.06,-38.2938,4.87885,3.26885,6.67074,6.1821,8.50252,3.86169,3095.63
39.2862,76.9572,2.5134,1.01,-38.3737,1.64808,0.43004,3.00373,2.20295,4.52327,0.0,3096.54
61.78741,97.9261,2.3022,1.06,-38.2938,7.35834,5.54575,9.37571,7.43902,9.7609,5.11714,3097.49
85.03153,93.4391,2.3265,1.06,-38.2938,6.21787,4.52416,8.10292,6.81536,9.13642,4.49429,3098.92
79.54447,72.4029,2.5639,1.01,-38.3737,1.61119,0.403,2.95587,1.32723,3.64845,0.0,3100.21
430.42749,94.0217,2.3145,1.06,-38.2938,6.87434,5.13266,8.81279,7.60003,9.92215,5.27792,3100.41
64.15492,73.3021,2.5699,1.01,-38.3737,1.69225,0.46272,3.06068,1.20117,3.52255,0.0,3100.9
59.80397,89.3578,2.3934,1.06,-38.2938,4.45795,2.86483,6.23106,5.16377,7.48351,2.84404,3102.35
181.88212,64.9891,2.624,1.01,-38.3737,0.74482,0.0,1.89511,0.22945,2.55228,0.0,3102.74
74.70334,91.7268,2.3479,1.06,-38.2938,4.93554,3.32345,6.72976,6.25389,8.57437,3.93341,3102.82
142.27218,71.4435,2.5727,1.01,-38.3737,1.56811,0.37121,2.90023,1.31356,3.63481,0.0,3103.88
100.47315,90.8405,2.3426,1.06,-38.2938,5.2286,3.59901,7.04229,6.41195,8.73258,4.09131,3104.35
72.31693,93.955,2.3253,1.06,-38.2938,6.45218,4.74968,8.34702,6.81432,9.13539,4.49326,3105.545
67.20475,69.5124,2.5865,1.01,-38.3737,1.42989,0.2681,2.72293,0.75408,3.07608,0.0,3105.59
24.00656,74.0285,2.5117,1.01,-38.3737,1.48238,0.30754,2.78995,1.93852,4.25907,0.0,3106.83
323.26598,84.9254,2.361,1.06,-38.2938,5.25848,3.62636,7.07498,6.12083,8.44119,3.80047,3106.91
86.54261,64.6573,2.5578,1.01,-38.3737,1.44267,0.27773,2.73921,1.08599,3.40752,0.0,3108.55
212.28534,91.2135,2.3297,1.06,-38.2938,6.28174,4.58574,8.16933,6.92849,9.24969,4.60729,3109.53
42.53829,72.0544,2.5568,1.01,-38.3737,1.66124,0.4397,3.02077,1.23609,3.55743,0.0,3110.01
60.06065,68.1197,2.6162,1.01,-38.3737,1.31861,0.18278,2.58277,0.16051,2.48346,0.0,3111.52
227.76658,80.7736,2.4417,1.06,-38.2938,3.62835,2.15336,5.26997,4.24421,6.56371,1.9247,3113.0
39.3949,63.1976,2.6091,1.01,-38.3737,0.80279,0.0,1.9607,0.0,2.23228,0.0,3113.5
24.3523,72.4718,2.6218,1.01,-38.3737,0.77768,0.0,1.93226,0.0,2.31894,0.0,3114.49
40.84416,70.7491,2.5869,1.01,-38.3737,1.47452,0.30166,2.77988,0.65103,2.97319,0.0,3117.45
136.55575,77.9738,2.5148,1.01,-38.3737,2.24091,0.89142,3.74286,2.61651,4.93652,0.2965,3119.76
100.89276,78.8104,2.5484,1.01,-38.3737,2.02423,0.71333,3.48323,1.97482,4.29535,0.0,3123.37
138.08611,75.7164,2.5447,1.01,-38.3737,1.71532,0.47951,3.09074,1.98834,4.30885,0.0,3125.91
6.44362,105.6098,2.3496,1.16,-37.5798,4.90186,3.29128,6.6944,6.11953,8.43989,3.79917,3126.365
130.55395,71.4991,2.5819,1.01,-38.3737,1.48241,0.30756,2.78998,1.13423,3.4557,0.0,3127.02
17.71618,78.5887,2.4556,1.16,-37.5798,2.71942,1.32002,4.27691,3.08112,5.40086,0.76137,3127.225
13.91458,93.1019,2.4253,1.16,-37.5798,3.49173,2.02937,5.11929,4.27204,6.59155,1.95254,3128.955
51.48136,71.3027,2.5719,1.01,-38.3737,1.69225,0.46272,3.06068,1.00249,3.32413,0.0,3129.38
7.98601,100.726,2.3542,1.16,-37.5798,5.12084,3.49935,6.92551,5.85907,8.17922,3.53892,3131.155
61.17444,79.1035,2.5146,1.01,-38.3737,2.36505,0.99566,3.88914,2.42319,4.74333,0.10304,3132.83
29.1407,99.1673,2.3198,1.16,-37.5798,7.37713,5.56191,9.39743,6.89449,9.21565,4.57333,3134.01
96.18337,75.993,2.5686,1.01,-38.3737,1.61119,0.403,2.95587,1.47902,3.80006,0.0,3135.54
21.41855,105.6772,2.3012,1.16,-37.5798,7.88506,6.00534,9.97715,7.50093,9.8229,5.17897,3135.935
91.28092,62.7612,2.6567,1.01,-38.3737,0.66121,0.0,1.80079,0.0,1.706,0.0,3137.24
52.26489,98.0053,2.3935,1.16,-37.5798,4.56405,2.96256,6.34646,5.53476,7.85469,3.21484,3137.505
118.44316,64.4837,2.6145,1.01,-38.3737,1.06823,0.0,2.27203,0.22616,2.549,0.0,3138.59
52.82263,101.6274,2.3389,1.16,-37.5798,6.02006,4.33328,7.89741,6.8043,9.12536,4.48325,3138.7
41.00813,106.6372,2.3521,1.16,-37.5798,4.92983,3.3179,6.72386,6.69688,9.01781,4.37594,3140.965
130.08284,72.1181,2.547,1.01,-38.3737,1.68196,0.45519,3.04732,1.75721,4.07795,0.0,3141.39
32.65578,97.226,2.3337,1.16,-37.5798,5.36781,3.72596,7.19515,6.54936,8.87013,4.22859,3141.68
27.71979,105.2449,2.3294,1.16,-37.5798,5.62865,3.96435,7.48098,6.97161,9.29287,4.65036,3142.255
126.17113,76.4387,2.5101,1.01,-38.3737,1.97917,0.67815,3.42717,2.60149,4.9215,0.28147,3142.68
51.97805,111.6673,2.2773,1.16,-37.5798,7.18559,5.39801,9.17511,8.57647,10.90026,6.25267,3143.895
266.07251,60.0083,2.6014,1.01,-38.3737,1.0348,0.0,2.23101,0.48014,2.80256,0.0,3144.27
55.07316,99.2337,2.3945,1.16,-37.5798,4.6453,3.04134,6.43047,5.59055,7.91051,3.27059,3144.54
201.87847,65.5884,2.6199,1.01,-38.3737,0.95769,0.0,2.13901,0.35763,2.68025,0.0,3145.4
41.06199,106.799,2.3326,1.16,-37.5798,6.03447,4.34715,7.91241,7.10312,9.42454,4.7817,3145.885
128.00885,79.4871,2.5012,1.01,-38.3737,2.42197,1.04552,3.95392,2.9111,5.23093,0.59127,3147.62
